interval_begin_s,interval_end_s,interval_begin_hhmm,edge_id,speed_mean_ms,speed_min_ms,speed_max_ms,speed_std_ms,density_mean_vkl,density_min_vkl,density_max_vkl,density_std_vkl,n_runs
39600.0,40500.0,11:00,1386311787#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,1386311788,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,1386311796#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,1424789401#0,8.7550,8.4400,9.0700,0.4455,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,1424789401#1,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,1424789402,8.7100,8.3300,9.0900,0.5374,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,1424789403#0,8.9950,8.2100,9.7800,1.1102,0.3750,0.3400,0.4100,0.0495,2
39600.0,40500.0,11:00,1424789403#1,8.8700,8.0900,9.6500,1.1031,0.2500,0.2300,0.2700,0.0283,2
39600.0,40500.0,11:00,14306575,12.0500,12.0100,12.0900,0.0566,0.1850,0.1800,0.1900,0.0071,2
39600.0,40500.0,11:00,146605605#0,9.1350,8.6700,9.6000,0.6576,0.1150,0.1000,0.1300,0.0212,2
39600.0,40500.0,11:00,146605605#2,9.1350,8.6700,9.6000,0.6576,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,161182809,9.4250,8.6800,10.1700,1.0536,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,16312517,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,17242098#0,13.2350,12.5800,13.8900,0.9263,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,180313997,13.2350,12.5800,13.8900,0.9263,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,193230709#0,8.5150,8.3300,8.7000,0.2616,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,193230709#1,8.7000,8.5100,8.8900,0.2687,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,230819128,13.3900,12.8900,13.8900,0.7071,0.1650,0.1600,0.1700,0.0071,2
39600.0,40500.0,11:00,230834256#0,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,230834256#1,9.0350,8.3200,9.7500,1.0112,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,230838772#1,8.9000,8.8200,8.9800,0.1131,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,236455763#1,9.0750,8.7800,9.3700,0.4172,0.2450,0.2400,0.2500,0.0071,2
39600.0,40500.0,11:00,2534525#0,9.5200,9.5200,9.5200,0.0000,0.1200,0.1200,0.1200,0.0000,1
39600.0,40500.0,11:00,2534525#1,9.7600,9.7600,9.7600,0.0000,0.1100,0.1100,0.1100,0.0000,1
39600.0,40500.0,11:00,2535004#0,13.8100,13.3300,14.2900,0.6788,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,2535004#1,13.7350,13.5700,13.9000,0.2333,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,2535038#0,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,2535038#1,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,2535038#2,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,2535038#4,13.8200,13.8200,13.8200,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,2535039#0,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2535115#0,8.8400,8.5800,9.1000,0.3677,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,2535350#1,9.6000,9.2000,10.0000,0.5657,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,2535350#2,9.3700,9.0700,9.6700,0.4243,0.2350,0.2300,0.2400,0.0071,2
39600.0,40500.0,11:00,2535381#0,9.1650,9.0900,9.2400,0.1061,0.4850,0.4800,0.4900,0.0071,2
39600.0,40500.0,11:00,2535383#1,14.2900,14.2900,14.2900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,2535383#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,2535384#0,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,2541944#2,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#3,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#5,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#6,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#7,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#8,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2541944#9,9.1500,9.1000,9.2000,0.0707,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,2543332#0,9.4650,9.2600,9.6700,0.2899,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,2543332#1,9.4650,9.2600,9.6700,0.2899,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,2543333,13.4100,12.9300,13.8900,0.6788,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,2544438#2,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,2544438#4,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,2544438#5,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,2544465#1,8.6200,8.0900,9.1500,0.7495,0.1300,0.1200,0.1400,0.0141,2
39600.0,40500.0,11:00,2570429#0,9.6350,9.4600,9.8100,0.2475,0.2300,0.2300,0.2300,0.0000,2
39600.0,40500.0,11:00,2570429#1,9.3850,9.1400,9.6300,0.3465,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,2570429#2,9.3050,9.0900,9.5200,0.3041,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,2570429#3,9.3800,9.1400,9.6200,0.3394,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,258625107#0,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,258625107#1,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,258625107#2,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,30278393#0,9.3800,9.1400,9.6200,0.3394,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,30278393#1,8.9150,8.9000,8.9300,0.0212,0.3000,0.2500,0.3500,0.0707,2
39600.0,40500.0,11:00,31992852#0,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,31992852#1,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,343036425,13.2350,12.5800,13.8900,0.9263,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,361257028#1,8.8950,8.8200,8.9700,0.1061,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,361257029,8.7000,8.7000,8.7000,0.0000,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,37899394#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,37899394#4,14.2900,14.2900,14.2900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,37899441#1,8.6250,8.0900,9.1600,0.7566,0.1300,0.1200,0.1400,0.0141,2
39600.0,40500.0,11:00,38101989#0,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,38101989#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,38101989#2,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,38101989#3,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
39600.0,40500.0,11:00,383327664#0,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,383327664#2,9.0350,8.3200,9.7500,1.0112,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,384828057#0,9.2150,8.6700,9.7600,0.7707,0.1800,0.1100,0.2500,0.0990,2
39600.0,40500.0,11:00,39646561,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,400886685#1,8.8150,8.8100,8.8200,0.0071,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,400886689#1,8.9150,8.5600,9.2700,0.5020,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,401595498,9.4200,8.6700,10.1700,1.0607,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,41223305,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,41526718#0,8.5450,8.0000,9.0900,0.7707,0.1300,0.1200,0.1400,0.0141,2
39600.0,40500.0,11:00,41754609#0,12.4550,12.2300,12.6800,0.3182,0.3550,0.3500,0.3600,0.0071,2
39600.0,40500.0,11:00,41754609#1,12.4550,12.2300,12.6800,0.3182,0.3550,0.3500,0.3600,0.0071,2
39600.0,40500.0,11:00,427821329#1,9.3000,9.1000,9.5000,0.2828,0.2350,0.2300,0.2400,0.0071,2
39600.0,40500.0,11:00,427821329#2,9.2950,9.0900,9.5000,0.2899,0.2350,0.2300,0.2400,0.0071,2
39600.0,40500.0,11:00,429206409,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,450227283#1,9.0550,8.3200,9.7900,1.0394,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,450227283#2,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,451081200,13.4050,12.9400,13.8700,0.6576,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,452105746#0,8.8400,8.5800,9.1000,0.3677,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,452105746#1,8.8400,8.5800,9.1000,0.3677,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,452105747,8.8400,8.5800,9.1000,0.3677,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,455476281#0,9.0350,8.3200,9.7500,1.0112,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,455476281#1,9.0350,8.3200,9.7500,1.0112,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,456194040#0,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
39600.0,40500.0,11:00,456194040#3,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
39600.0,40500.0,11:00,461119579,12.9900,12.2900,13.6900,0.9899,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,4692270#2,8.9950,8.2100,9.7800,1.1102,0.3750,0.3400,0.4100,0.0495,2
39600.0,40500.0,11:00,4692270#3,8.9950,8.2100,9.7800,1.1102,0.3750,0.3400,0.4100,0.0495,2
39600.0,40500.0,11:00,4692272#0,8.8400,8.5800,9.1000,0.3677,0.2500,0.2400,0.2600,0.0141,2
39600.0,40500.0,11:00,4725920#0,9.3050,9.0900,9.5200,0.3041,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,4725920#1,9.3050,9.0900,9.5200,0.3041,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,4725920#2,9.4650,9.2600,9.6700,0.2899,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,4725920#3,9.4700,9.2700,9.6700,0.2828,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,4725927,13.4250,12.9600,13.8900,0.6576,0.0250,0.0200,0.0300,0.0071,2
39600.0,40500.0,11:00,592336476#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,592336476#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,609715705,8.6250,8.1000,9.1500,0.7425,0.1300,0.1200,0.1400,0.0141,2
39600.0,40500.0,11:00,631597723#0,8.7500,8.4400,9.0600,0.4384,0.2550,0.2500,0.2600,0.0071,2
39600.0,40500.0,11:00,650010534,12.9900,12.2900,13.6900,0.9899,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,661903030,9.4200,8.6800,10.1600,1.0465,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,670737514#0,9.1200,8.6200,9.6200,0.7071,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,673497910#1,9.1500,9.1100,9.1900,0.0566,0.6050,0.6000,0.6100,0.0071,2
39600.0,40500.0,11:00,681388530#0,13.7250,13.5600,13.8900,0.2333,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,681388530#1,13.7250,13.5600,13.8900,0.2333,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756019#0,13.7250,13.3300,14.1200,0.5586,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756019#1,12.7950,12.0000,13.5900,1.1243,0.1750,0.1600,0.1900,0.0212,2
39600.0,40500.0,11:00,68756019#3,12.7950,12.0100,13.5800,1.1102,0.1750,0.1600,0.1900,0.0212,2
39600.0,40500.0,11:00,68756023#1,12.9850,12.2900,13.6800,0.9829,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,68756027#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756043#0,12.9900,12.2900,13.6900,0.9899,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,68756043#1,13.0000,12.3000,13.7000,0.9899,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,68756056#0,13.7400,13.5900,13.8900,0.2121,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756056#1,13.7200,13.6100,13.8300,0.1556,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756056#2,13.7400,13.5900,13.8900,0.2121,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756056#4,13.7450,13.5900,13.9000,0.2192,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,68756101,13.0950,12.2400,13.9500,1.2092,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,692881756#1,8.7500,7.7300,9.7700,1.4425,0.1250,0.1100,0.1400,0.0212,2
39600.0,40500.0,11:00,694151967#0,9.5950,9.4000,9.7900,0.2758,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,694151967#1,9.5950,9.4000,9.7900,0.2758,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,694151967#2,9.5950,9.4000,9.7900,0.2758,0.1150,0.1100,0.1200,0.0071,2
39600.0,40500.0,11:00,694151967#4,9.3850,9.1400,9.6300,0.3465,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,694151967#5,9.3800,9.1400,9.6200,0.3394,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,723584180#0,9.1250,8.9400,9.3100,0.2616,0.3650,0.3600,0.3700,0.0071,2
39600.0,40500.0,11:00,723584180#1,9.1250,8.9400,9.3100,0.2616,0.3650,0.3600,0.3700,0.0071,2
39600.0,40500.0,11:00,750809955#0,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,775996047#0,9.3200,9.0400,9.6000,0.3960,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,775996047#1,9.3200,9.0400,9.6000,0.3960,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,775996047#3,9.3050,9.0900,9.5200,0.3041,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,775996047#4,9.3200,9.0400,9.6000,0.3960,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,775996047#5,9.3150,9.0400,9.5900,0.3889,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,79633771#0,9.4200,8.6700,10.1700,1.0607,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,79633771#2,9.4250,8.6800,10.1700,1.0536,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,817325560,9.1200,8.6200,9.6200,0.7071,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,83207313#1,13.7250,13.5600,13.8900,0.2333,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,83207313#3,13.7300,13.5600,13.9000,0.2404,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,837865886#0,8.7700,8.7100,8.8300,0.0849,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,837865886#1,8.7700,8.7100,8.8300,0.0849,0.1300,0.1300,0.1300,0.0000,2
39600.0,40500.0,11:00,858813354#0,12.9900,12.2900,13.6900,0.9899,0.2550,0.2400,0.2700,0.0212,2
39600.0,40500.0,11:00,883193661#0,12.1450,11.9500,12.3400,0.2758,0.1850,0.1800,0.1900,0.0071,2
39600.0,40500.0,11:00,887871736#0,13.4050,12.9200,13.8900,0.6859,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,887871736#1,13.4400,12.9300,13.9500,0.7212,0.0850,0.0800,0.0900,0.0071,2
39600.0,40500.0,11:00,912997280,9.3850,9.1400,9.6300,0.3465,0.1200,0.1200,0.1200,0.0000,2
39600.0,40500.0,11:00,923824913#0,8.9000,8.8200,8.9800,0.1131,0.1250,0.1200,0.1300,0.0071,2
39600.0,40500.0,11:00,926028935#0,9.4200,8.6700,10.1700,1.0607,0.2400,0.2200,0.2600,0.0283,2
39600.0,40500.0,11:00,94541123,12.2400,12.2000,12.2800,0.0566,0.1800,0.1800,0.1800,0.0000,2
39600.0,40500.0,11:00,956982233#1,9.0400,8.3200,9.7600,1.0182,0.1200,0.1100,0.1300,0.0141,2
39600.0,40500.0,11:00,985837487,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,996141193#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
39600.0,40500.0,11:00,996141193#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
40500.0,41400.0,11:15,-1026845806,11.4550,11.1100,11.8000,0.4879,0.1300,0.1000,0.1600,0.0424,2
40500.0,41400.0,11:15,-1033369174,8.8800,8.3100,9.4500,0.8061,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-1033369176#0,8.8850,8.3100,9.4600,0.8132,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-104288999,8.9500,8.7600,9.1400,0.2687,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,-1054418205,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-11022533#0,8.5100,8.1900,8.8300,0.4525,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-11022533#2,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-1294734838#0,8.9250,8.3300,9.5200,0.8415,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-1305563481#1,8.7250,8.5200,8.9300,0.2899,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-1305563481#2,8.7200,8.5200,8.9200,0.2828,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-1305563481#3,8.7250,8.5400,8.9100,0.2616,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-1305563481#5,8.7200,8.5200,8.9200,0.2828,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-134063971,8.5300,8.5000,8.5600,0.0424,0.5200,0.5200,0.5200,0.0000,2
40500.0,41400.0,11:15,-134063977#1,13.8800,13.8800,13.8800,0.0000,0.2400,0.2400,0.2400,0.0000,2
40500.0,41400.0,11:15,-134411713#1,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-134411713#3,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-135706987#0,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
40500.0,41400.0,11:15,-1361717374#2,8.5350,8.5000,8.5700,0.0495,0.5200,0.5200,0.5200,0.0000,2
40500.0,41400.0,11:15,-13715475#1,9.1150,8.8200,9.4100,0.4172,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,-137355170,7.4700,7.2200,7.7200,0.3536,0.1450,0.1400,0.1500,0.0071,2
40500.0,41400.0,11:15,-1424789406#0,11.6100,11.2400,11.9800,0.5233,0.0950,0.0900,0.1000,0.0071,2
40500.0,41400.0,11:15,-161182809,8.6750,8.5600,8.7900,0.1626,0.3850,0.3800,0.3900,0.0071,2
40500.0,41400.0,11:15,-206919777#0,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
40500.0,41400.0,11:15,-206919777#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
40500.0,41400.0,11:15,-236455763#2,9.4000,9.1400,9.6600,0.3677,0.2350,0.2300,0.2400,0.0071,2
40500.0,41400.0,11:15,-2535038#0,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
40500.0,41400.0,11:15,-2535038#1,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
40500.0,41400.0,11:15,-2535038#3,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
40500.0,41400.0,11:15,-2535038#4,13.8200,13.8200,13.8200,0.0000,0.2400,0.2400,0.2400,0.0000,2
40500.0,41400.0,11:15,-2535039#2,9.0650,8.6500,9.4800,0.5869,0.6450,0.6000,0.6900,0.0636,2
40500.0,41400.0,11:15,-2535382#0,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-2535382#1,8.7750,8.5800,8.9700,0.2758,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-2535382#2,8.7750,8.5800,8.9700,0.2758,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-2535382#3,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,-2535383#0,13.9000,13.9000,13.9000,0.0000,0.0800,0.0800,0.0800,0.0000,2
40500.0,41400.0,11:15,-2535383#1,14.2900,14.2900,14.2900,0.0000,0.0800,0.0800,0.0800,0.0000,2
40500.0,41400.0,11:15,-2535383#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
40500.0,41400.0,11:15,-2541944#2,8.6050,8.2000,9.0100,0.5728,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2541944#4,8.6000,8.2000,9.0000,0.5657,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2541944#5,8.6000,8.2000,9.0000,0.5657,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2541944#6,8.6000,8.2000,9.0000,0.5657,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2541944#7,8.5950,8.1900,9.0000,0.5728,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2541944#8,8.6000,8.2000,9.0000,0.5657,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-2543134#1,11.6050,11.2200,11.9900,0.5445,0.0950,0.0900,0.1000,0.0071,2
40500.0,41400.0,11:15,-2543332#0,8.6050,8.3400,8.8700,0.3748,0.3900,0.3800,0.4000,0.0141,2
40500.0,41400.0,11:15,-2543332#1,8.6050,8.3400,8.8700,0.3748,0.3900,0.3800,0.4000,0.0141,2
40500.0,41400.0,11:15,-2543332#4,8.6050,8.3400,8.8700,0.3748,0.3900,0.3800,0.4000,0.0141,2
40500.0,41400.0,11:15,-2543333,13.7550,13.6300,13.8800,0.1768,0.2400,0.2400,0.2400,0.0000,2
40500.0,41400.0,11:15,-30278393#1,8.9250,8.0100,9.8400,1.2940,0.2550,0.2300,0.2800,0.0354,2
40500.0,41400.0,11:15,-361257028#0,9.2650,9.2100,9.3200,0.0778,0.1200,0.1200,0.1200,0.0000,2
40500.0,41400.0,11:15,-361257028#1,9.2700,9.2100,9.3300,0.0849,0.1200,0.1200,0.1200,0.0000,2
40500.0,41400.0,11:15,-380310114#3,7.7700,7.5100,8.0300,0.3677,0.1450,0.1400,0.1500,0.0071,2
40500.0,41400.0,11:15,-383327664#1,9.8350,9.3900,10.2800,0.6293,0.1150,0.1100,0.1200,0.0071,2
40500.0,41400.0,11:15,-383327664#3,9.8400,9.3900,10.2900,0.6364,0.1150,0.1100,0.1200,0.0071,2
40500.0,41400.0,11:15,-384828057#1,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,-39646561,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
40500.0,41400.0,11:15,-400886685#1,8.2350,7.9000,8.5700,0.4738,0.1350,0.1300,0.1400,0.0071,2
40500.0,41400.0,11:15,-400886689#0,9.4000,9.1400,9.6600,0.3677,0.2350,0.2300,0.2400,0.0071,2
40500.0,41400.0,11:15,-400886691#0,9.4000,9.1400,9.6600,0.3677,0.2350,0.2300,0.2400,0.0071,2
40500.0,41400.0,11:15,-401595498,8.6750,8.5600,8.7900,0.1626,0.3850,0.3800,0.3900,0.0071,2
40500.0,41400.0,11:15,-427821329#1,8.9500,8.7600,9.1400,0.2687,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,-427821329#2,8.9550,8.7600,9.1500,0.2758,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,-429206409,9.4000,9.1400,9.6600,0.3677,0.2350,0.2300,0.2400,0.0071,2
